"Country.Name","Country.Code","Indicator.Name","Indicator.Code","Year","Level"
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1963",28.81834801
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1963",NA
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1963",14983.362
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1963",NA
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X1963",NA
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1963",2.814556965
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1963",NA
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1963",18514.683
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1963",NA
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X1963",NA
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1963",46.54420922
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1963",NA
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1963",109826.65
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1963",NA
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X1963",NA
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1963",81.60565168
"Afghanistan","AFG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Afghanistan","AFG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",839.743
"Afghanistan","AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Afghanistan","AFG","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Afghanistan","AFG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",58.01090586
"Argentina","ARG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",55727.399
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",48.70738008
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",103662.423
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",NA
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",56735.824
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",19.86578354
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",237801.283
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",7.720671116
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",337.364
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",16.24674748
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",64410.855
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",65.53483533
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",22394.369
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",21.2798843
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",150647.694
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",59.43515214
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",2827.257
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",44.30368626
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",74278.752
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",50.43802567
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",949.753
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",28.98454379
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",16189.805
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",2.789915902
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",19035.397
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",47.16038813
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1964",NA
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1964",119657.877
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1964",NA
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X1964",NA
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1964",80.57934696
"Afghanistan","AFG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Afghanistan","AFG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",1008.425
"Afghanistan","AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Afghanistan","AFG","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Afghanistan","AFG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",58.0139693
"Argentina","ARG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",58866.351
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",48.15306081
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",105440.918
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",NA
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",56398.46
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",20.38671283
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",252153.921
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",7.734857057
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",311.695
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",16.37367519
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",71117.798
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",65.41678338
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",24689.911
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",21.25228393
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",165972.087
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",59.59154982
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",2467.891
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",44.31247145
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",75246.84
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",50.40201651
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",781.071
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",29.23383746
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",16409.825
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",2.768012735
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",19974.149
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",48.30194064
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1965",NA
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1965",128260.659
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1965",NA
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X1965",NA
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1965",79.63959805
"Afghanistan","AFG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1966",NA
"Afghanistan","AFG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1966",1092.766
"Afghanistan","AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1966",NA
"Afghanistan","AFG","Forest area (% of land area)","AG.LND.FRST.ZS","X1966",NA
"Afghanistan","AFG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1966",58.07217474
"Argentina","ARG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1966",NA
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1966",63138.406
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1966",NA
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","X1966",NA
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1966",47.84904392
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1966",NA
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1966",105206.23
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1966",NA
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X1966",NA
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1966",NA
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1966",NA
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1966",64304.512
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1966",NA
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X1966",NA
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1966",20.94891926
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1966",NA
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1966",259319.239
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1966",NA
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X1966",NA
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1966",7.748823062
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1966",NA
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1966",344.698
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1966",NA
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X1966",NA
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1966",16.50060291
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1966",NA
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1966",77729.399
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1966",NA
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X1966",NA
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1966",64.34030974
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1966",NA
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1966",23395.46
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1966",NA
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X1966",NA
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1966",21.22468356
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1966",NA
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1966",171765.947
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1966",NA
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X1966",NA
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1966",59.71027751
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1966",NA
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1966",2684.244
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1966",NA
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X1966",NA
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1966",44.32125663
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1966",NA
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1966",80930.69
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1966",NA
